scale_factor;engine;query;cache_mode;run_index;elapsed_ms;record_count
SF3;neo4j;Q07;warm;16;49,521;10
SF3;neo4j;Q07;warm;17;25,819;10
SF3;neo4j;Q07;warm;18;5,005;10
SF3;neo4j;Q07;warm;19;11,643;10
SF3;neo4j;Q07;warm;20;11,195;10
SF3;neo4j;Q07;warm;21;7,754;10
SF3;neo4j;Q07;warm;22;6,210;10
SF3;neo4j;Q07;warm;23;6,883;10
SF3;neo4j;Q07;warm;24;59,469;10
SF3;neo4j;Q07;warm;25;22,851;10
SF3;neo4j;Q07;warm;26;4,108;10
SF3;neo4j;Q07;warm;27;7,000;10
SF3;neo4j;Q07;warm;28;26,151;10
SF3;neo4j;Q07;warm;29;7,665;10
SF3;neo4j;Q07;warm;30;6,002;10
SF3;gql;Q07;warm;1;7,300;10
SF3;gql;Q07;warm;2;4,584;10
SF3;gql;Q07;warm;3;5,348;10
SF3;gql;Q07;warm;4;6,340;10
SF3;gql;Q07;warm;5;5,005;10
SF3;gql;Q07;warm;6;23,679;10
SF3;gql;Q07;warm;7;4,523;10
SF3;gql;Q07;warm;8;7,161;10
SF3;gql;Q07;warm;9;6,071;10
SF3;gql;Q07;warm;10;4,808;10
SF3;gql;Q07;warm;11;4,059;10
SF3;gql;Q07;warm;12;6,356;10
SF3;gql;Q07;warm;13;3,889;10
SF3;gql;Q07;warm;14;4,350;10
SF3;gql;Q07;warm;15;58,340;10
SF3;gql;Q07;warm;16;22,196;10
SF3;gql;Q07;warm;17;36,818;10
SF3;gql;Q07;warm;18;23,312;10
SF3;gql;Q07;warm;19;8,153;10
SF3;gql;Q07;warm;20;26,530;10
SF3;gql;Q07;warm;21;8,479;10
SF3;gql;Q07;warm;22;9,614;10
SF3;gql;Q07;warm;23;8,237;10
SF3;gql;Q07;warm;24;5,377;10
SF3;gql;Q07;warm;25;6,085;10
SF3;gql;Q07;warm;26;21,188;10
SF3;gql;Q07;warm;27;4,819;10
SF3;gql;Q07;warm;28;28,669;10
SF3;gql;Q07;warm;29;125,288;10
SF3;gql;Q07;warm;30;5,329;10
SF3;fuseki;Q08;warm;1;564621,186;10
SF3;fuseki;Q08;warm;2;577194,952;10
SF3;fuseki;Q08;warm;3;562720,108;10
SF3;fuseki;Q08;warm;4;561448,945;10
SF3;fuseki;Q08;warm;5;561661,362;10
SF3;fuseki;Q08;warm;6;552067,517;10
SF3;fuseki;Q08;warm;7;561306,407;10
SF3;fuseki;Q08;warm;8;580710,710;10
SF3;fuseki;Q08;warm;9;549585,410;10
SF3;fuseki;Q08;warm;10;560020,643;10
SF3;fuseki;Q08;warm;11;527025,301;10
SF3;fuseki;Q08;warm;12;550824,933;10
SF3;fuseki;Q08;warm;13;540155,765;10
SF3;fuseki;Q08;warm;14;528994,096;10
SF3;fuseki;Q08;warm;15;562025,013;10
SF3;fuseki;Q08;warm;16;544143,924;10
SF3;fuseki;Q08;warm;17;576584,190;10
SF3;fuseki;Q08;warm;18;542496,599;10
SF3;fuseki;Q08;warm;19;540169,605;10
SF3;fuseki;Q08;warm;20;568869,761;10
SF3;fuseki;Q08;warm;21;561689,521;10
SF3;fuseki;Q08;warm;22;563409,797;10
SF3;fuseki;Q08;warm;23;550351,432;10
SF3;fuseki;Q08;warm;24;573000,674;10
SF3;fuseki;Q08;warm;25;550341,911;10
SF3;fuseki;Q08;warm;26;535020,517;10
SF3;fuseki;Q08;warm;27;541217,462;10
SF3;fuseki;Q08;warm;28;596870,436;10
SF3;fuseki;Q08;warm;29;519154,690;10
SF3;fuseki;Q08;warm;30;540587,273;10
SF3;neo4j;Q08;warm;1;12359,674;10
SF3;neo4j;Q08;warm;2;12617,090;10
SF3;neo4j;Q08;warm;3;12356,277;10
SF3;neo4j;Q08;warm;4;11961,177;10
SF3;neo4j;Q08;warm;5;11831,391;10
SF3;neo4j;Q08;warm;6;11666,438;10
SF3;neo4j;Q08;warm;7;12544,976;10
SF3;neo4j;Q08;warm;8;11871,398;10
SF3;neo4j;Q08;warm;9;12287,687;10
SF3;neo4j;Q08;warm;10;12479,625;10
SF3;neo4j;Q08;warm;11;11767,775;10
SF3;neo4j;Q08;warm;12;12441,507;10
SF3;neo4j;Q08;warm;13;12397,263;10
SF3;neo4j;Q08;warm;14;11991,485;10
SF3;neo4j;Q08;warm;15;11582,742;10
SF3;neo4j;Q08;warm;16;11794,788;10
SF3;neo4j;Q08;warm;17;12444,041;10
SF3;neo4j;Q08;warm;18;11431,657;10
SF3;neo4j;Q08;warm;19;12559,838;10
SF3;neo4j;Q08;warm;20;12917,092;10
SF3;neo4j;Q08;warm;21;11853,498;10
SF3;neo4j;Q08;warm;22;11546,962;10
SF3;neo4j;Q08;warm;23;11743,562;10
SF3;neo4j;Q08;warm;24;13282,336;10
SF3;neo4j;Q08;warm;25;12213,801;10
SF3;neo4j;Q08;warm;26;11546,118;10
SF3;neo4j;Q08;warm;27;12627,503;10
SF3;neo4j;Q08;warm;28;12610,565;10
SF3;neo4j;Q08;warm;29;12555,963;10
SF3;neo4j;Q08;warm;30;11901,091;10
SF3;gql;Q08;warm;1;12549,417;10
SF3;gql;Q08;warm;2;12276,347;10
SF3;gql;Q08;warm;3;11672,715;10
SF3;gql;Q08;warm;4;11583,081;10
SF3;gql;Q08;warm;5;13020,195;10
SF3;gql;Q08;warm;6;12320,108;10
SF3;gql;Q08;warm;7;11850,288;10
SF3;gql;Q08;warm;8;11246,652;10
SF3;gql;Q08;warm;9;13038,241;10
SF3;gql;Q08;warm;10;12785,903;10
SF3;gql;Q08;warm;11;12196,238;10
SF3;gql;Q08;warm;12;11674,586;10
SF3;gql;Q08;warm;13;11733,240;10
SF3;gql;Q08;warm;14;12791,873;10
SF3;gql;Q08;warm;15;12288,797;10
SF3;gql;Q08;warm;16;12096,729;10
SF3;gql;Q08;warm;17;12616,304;10
SF3;gql;Q08;warm;18;12594,455;10
SF3;gql;Q08;warm;19;12075,872;10
SF3;gql;Q08;warm;20;11824,592;10
SF3;gql;Q08;warm;21;12339,923;10
SF3;gql;Q08;warm;22;12494,179;10
SF3;gql;Q08;warm;23;11949,222;10
SF3;gql;Q08;warm;24;11781,411;10
SF3;gql;Q08;warm;25;12766,325;10
SF3;gql;Q08;warm;26;12351,082;10
SF3;gql;Q08;warm;27;11802,655;10
SF3;gql;Q08;warm;28;11469,953;10
SF3;gql;Q08;warm;29;24572,012;10
SF3;gql;Q08;warm;30;13307,583;10
SF3;fuseki;Q09;warm;1;369097,697;10
SF3;fuseki;Q09;warm;2;315129,199;10
SF3;fuseki;Q09;warm;3;284638,684;10
SF3;fuseki;Q09;warm;4;222882,228;10
SF3;fuseki;Q09;warm;5;227605,689;10
SF3;fuseki;Q09;warm;6;258069,706;10
SF3;fuseki;Q09;warm;7;288172,033;10
SF3;fuseki;Q09;warm;8;321941,897;10
SF3;fuseki;Q09;warm;9;376599,877;10
SF3;fuseki;Q09;warm;10;369438,607;10
SF3;fuseki;Q09;warm;11;357602,196;10
SF3;fuseki;Q09;warm;12;373187,874;10
SF3;fuseki;Q09;warm;13;291715,490;10
SF3;fuseki;Q09;warm;14;303072,963;10
SF3;fuseki;Q09;warm;15;204947,572;10
SF3;fuseki;Q09;warm;16;198835,127;10
SF3;fuseki;Q09;warm;17;224597,555;10
SF3;fuseki;Q09;warm;18;263572,443;10
SF3;fuseki;Q09;warm;19;297107,357;10
SF3;fuseki;Q09;warm;20;279337,071;10
SF3;fuseki;Q09;warm;21;272589,997;10
SF3;fuseki;Q09;warm;22;210775,113;10
SF3;fuseki;Q09;warm;23;253289,916;10
SF3;fuseki;Q09;warm;24;317132,282;10
SF3;fuseki;Q09;warm;25;292107,328;10
SF3;fuseki;Q09;warm;26;324718,026;10
SF3;fuseki;Q09;warm;27;310913,475;10
SF3;fuseki;Q09;warm;28;412938,183;10
SF3;fuseki;Q09;warm;29;315902,797;10
SF3;fuseki;Q09;warm;30;350673,946;10
SF3;neo4j;Q09;warm;1;9574,585;10
SF3;neo4j;Q09;warm;2;5248,277;10
SF3;neo4j;Q09;warm;3;5327,429;10
SF3;neo4j;Q09;warm;4;11567,940;10
SF3;neo4j;Q09;warm;5;6949,981;10
SF3;neo4j;Q09;warm;6;7299,347;10
SF3;neo4j;Q09;warm;7;5150,408;10
SF3;neo4j;Q09;warm;8;5195,786;10
SF3;neo4j;Q09;warm;9;5187,720;10
SF3;neo4j;Q09;warm;10;5171,040;10
SF3;neo4j;Q09;warm;11;5155,331;10
SF3;neo4j;Q09;warm;12;5110,087;10
SF3;neo4j;Q09;warm;13;5107,162;10
SF3;neo4j;Q09;warm;14;5164,415;10
SF3;neo4j;Q09;warm;15;5167,163;10
SF3;neo4j;Q09;warm;16;5311,662;10
SF3;neo4j;Q09;warm;17;5181,234;10
SF3;neo4j;Q09;warm;18;5190,196;10
SF3;neo4j;Q09;warm;19;5073,876;10
SF3;neo4j;Q09;warm;20;5187,523;10
SF3;neo4j;Q09;warm;21;5154,693;10
SF3;neo4j;Q09;warm;22;5188,118;10
SF3;neo4j;Q09;warm;23;5076,632;10
SF3;neo4j;Q09;warm;24;5113,940;10
SF3;neo4j;Q09;warm;25;5122,657;10
SF3;neo4j;Q09;warm;26;5515,376;10
SF3;neo4j;Q09;warm;27;5065,875;10
SF3;neo4j;Q09;warm;28;5140,058;10
SF3;neo4j;Q09;warm;29;5072,550;10
SF3;neo4j;Q09;warm;30;5164,879;10
SF3;gql;Q09;warm;1;5117,021;10
SF3;gql;Q09;warm;2;5153,120;10
SF3;gql;Q09;warm;3;5112,105;10
SF3;gql;Q09;warm;4;5160,534;10
SF3;gql;Q09;warm;5;5135,252;10
SF3;gql;Q09;warm;6;5090,988;10
SF3;gql;Q09;warm;7;5120,266;10
SF3;gql;Q09;warm;8;5212,138;10
SF3;gql;Q09;warm;9;5119,958;10
SF3;gql;Q09;warm;10;5202,438;10
SF3;gql;Q09;warm;11;5211,988;10
SF3;gql;Q09;warm;12;5135,781;10
SF3;gql;Q09;warm;13;5246,851;10
SF3;gql;Q09;warm;14;5061,064;10
SF3;gql;Q09;warm;15;5115,157;10
SF3;gql;Q09;warm;16;5107,870;10
SF3;gql;Q09;warm;17;5222,462;10
SF3;gql;Q09;warm;18;5128,128;10
SF3;gql;Q09;warm;19;5292,583;10
SF3;gql;Q09;warm;20;5173,918;10
SF3;gql;Q09;warm;21;5202,430;10
SF3;gql;Q09;warm;22;5147,117;10
SF3;gql;Q09;warm;23;5683,459;10
SF3;gql;Q09;warm;24;5134,247;10
SF3;gql;Q09;warm;25;5191,218;10
SF3;gql;Q09;warm;26;7112,406;10
SF3;gql;Q09;warm;27;5305,076;10
SF3;gql;Q09;warm;28;5056,284;10
SF3;gql;Q09;warm;29;5145,228;10
SF3;gql;Q09;warm;30;5105,132;10
SF3;fuseki;Q10;warm;1;2867,423;10
SF3;fuseki;Q10;warm;2;2764,542;10
SF3;fuseki;Q10;warm;3;2735,003;10
SF3;fuseki;Q10;warm;4;2742,801;10
SF3;fuseki;Q10;warm;5;2805,368;10
SF3;fuseki;Q10;warm;6;2736,435;10
SF3;fuseki;Q10;warm;7;2721,868;10
SF3;fuseki;Q10;warm;8;3064,442;10
SF3;fuseki;Q10;warm;9;2903,881;10
SF3;fuseki;Q10;warm;10;3240,790;10
SF3;fuseki;Q10;warm;11;2872,750;10
SF3;fuseki;Q10;warm;12;2783,005;10
SF3;fuseki;Q10;warm;13;2727,416;10
SF3;fuseki;Q10;warm;14;2721,026;10
SF3;fuseki;Q10;warm;15;2761,145;10
SF3;fuseki;Q10;warm;16;2767,167;10
SF3;fuseki;Q10;warm;17;2811,685;10
SF3;fuseki;Q10;warm;18;2841,936;10
SF3;fuseki;Q10;warm;19;2770,234;10
SF3;fuseki;Q10;warm;20;2752,140;10
SF3;fuseki;Q10;warm;21;2767,585;10
SF3;fuseki;Q10;warm;22;2919,587;10
SF3;fuseki;Q10;warm;23;2723,051;10
SF3;fuseki;Q10;warm;24;2735,897;10
SF3;fuseki;Q10;warm;25;2682,828;10
SF3;fuseki;Q10;warm;26;2724,004;10
SF3;fuseki;Q10;warm;27;2711,940;10
SF3;fuseki;Q10;warm;28;2768,358;10
SF3;fuseki;Q10;warm;29;2741,412;10
SF3;fuseki;Q10;warm;30;2760,506;10
SF3;neo4j;Q10;warm;1;257,066;10
SF3;neo4j;Q10;warm;2;268,884;10
SF3;neo4j;Q10;warm;3;194,676;10
SF3;neo4j;Q10;warm;4;187,614;10
SF3;neo4j;Q10;warm;5;166,195;10
SF3;neo4j;Q10;warm;6;168,657;10
SF3;neo4j;Q10;warm;7;170,735;10
SF3;neo4j;Q10;warm;8;170,105;10
SF3;neo4j;Q10;warm;9;175,239;10
SF3;neo4j;Q10;warm;10;172,550;10
SF3;neo4j;Q10;warm;11;173,522;10
SF3;neo4j;Q10;warm;12;187,842;10
SF3;neo4j;Q10;warm;13;174,992;10
SF3;neo4j;Q10;warm;14;168,806;10
SF3;neo4j;Q10;warm;15;166,957;10
SF3;neo4j;Q10;warm;16;169,014;10
SF3;neo4j;Q10;warm;17;194,863;10
SF3;neo4j;Q10;warm;18;169,162;10
SF3;neo4j;Q10;warm;19;178,903;10
SF3;neo4j;Q10;warm;20;173,935;10
SF3;neo4j;Q10;warm;21;180,960;10
SF3;neo4j;Q10;warm;22;177,602;10
SF3;neo4j;Q10;warm;23;177,342;10
SF3;neo4j;Q10;warm;24;168,691;10
SF3;neo4j;Q10;warm;25;164,847;10
SF3;neo4j;Q10;warm;26;163,551;10
SF3;neo4j;Q10;warm;27;165,205;10
SF3;neo4j;Q10;warm;28;172,356;10
SF3;neo4j;Q10;warm;29;165,967;10
SF3;neo4j;Q10;warm;30;170,770;10
SF3;gql;Q10;warm;1;162,670;10
SF3;gql;Q10;warm;2;163,920;10
SF3;gql;Q10;warm;3;166,493;10
SF3;gql;Q10;warm;4;163,655;10
SF3;gql;Q10;warm;5;164,912;10
SF3;gql;Q10;warm;6;166,530;10
SF3;gql;Q10;warm;7;174,120;10
SF3;gql;Q10;warm;8;168,536;10
SF3;gql;Q10;warm;9;173,628;10
SF3;gql;Q10;warm;10;167,556;10
SF3;gql;Q10;warm;11;167,371;10
SF3;gql;Q10;warm;12;166,621;10
SF3;gql;Q10;warm;13;197,586;10
SF3;gql;Q10;warm;14;168,222;10
SF3;gql;Q10;warm;15;169,403;10
SF3;gql;Q10;warm;16;167,659;10
SF3;gql;Q10;warm;17;168,633;10
SF3;gql;Q10;warm;18;173,929;10
SF3;gql;Q10;warm;19;169,427;10
SF3;gql;Q10;warm;20;162,932;10
SF3;gql;Q10;warm;21;170,673;10
SF3;gql;Q10;warm;22;163,752;10
SF3;gql;Q10;warm;23;169,788;10
SF3;gql;Q10;warm;24;166,839;10
SF3;gql;Q10;warm;25;164,899;10
SF3;gql;Q10;warm;26;166,342;10
SF3;gql;Q10;warm;27;169,786;10
SF3;gql;Q10;warm;28;166,954;10
SF3;gql;Q10;warm;29;181,492;10
SF3;gql;Q10;warm;30;180,463;10
